timestamp,detected_text,target_found
2025-09-03T23:48:11.280851,,False
2025-09-03T23:48:11.977428,a,False
2025-09-03T23:48:12.523851,,False
2025-09-03T23:48:13.354507,:,False
2025-09-03T23:48:14.324538,6 |,False
2025-09-03T23:48:14.868033,:,False
2025-09-03T23:48:15.329581,é,False
2025-09-03T23:48:15.796955,HE CES po ; _ —,False
2025-09-03T23:48:16.344002,"We LEG : a os oe eS , -",False
2025-09-03T23:48:16.917846,"7. ge oe | HE CEG iid “sr es | } : tM \ "" q ; m",False
2025-09-03T23:48:17.494471,,False
2025-09-03T23:48:17.998428,:. See “Ss Sea > as ia,False
2025-09-03T23:48:18.589897,4 ra fae - = - | a a ae : a a HE CLG i,False
2025-09-03T23:48:19.272378,———— eee a — C4 = oe,False
2025-09-03T23:48:19.799756,,False
2025-09-03T23:48:20.377759,HELLO 1 = | yaa to) an \ t {,True
2025-09-03T23:48:22.109841,HE CLO one | = tH,False
2025-09-03T23:48:22.782130,HE LCL Q eh 4 ; j,False
2025-09-03T23:48:23.300864,HE LL O,False
2025-09-03T23:48:23.759408,,False
2025-09-03T23:48:24.398247,,False
2025-09-03T23:48:25.199615,"Po a ar. oe aoulad Ps oe = ‘ . : * a “« oe a j ‘7 | "": ‘",False
2025-09-03T23:48:25.897407,"* , 3 , a",False
2025-09-03T23:48:26.605130,me,False
2025-09-03T23:48:27.797972,aN ;,False
2025-09-03T23:48:28.419109,,False
2025-09-03T23:48:29.188654,,False
2025-09-03T23:48:30.000953,s .,False
2025-09-03T23:48:31.091914,ZS |,False
2025-09-03T23:48:31.870898,a % ~ <a,False
2025-09-03T23:48:32.834642,. ‘ — ' a 3,False
2025-09-03T23:48:34.306717,,False
2025-09-03T23:48:35.714430,Ze |,False
2025-09-03T23:48:36.781423,Pi —,False
2025-09-03T23:48:38.706034,i ‘. — —_ = ‘ ‘ — Ps ot ©. 2 q \= { ¢,False
2025-09-03T23:48:40.189839,a |,False
2025-09-03T23:48:40.973024,° a ‘ © x »,False
2025-09-03T23:48:41.679795,Pe ® ' Xx,False
2025-09-03T23:48:42.675932,Ss |,False
2025-09-03T23:48:43.418911,x a,False
2025-09-03T23:48:44.282190,s |,False
2025-09-03T23:48:45.392606,Ss |,False
2025-09-03T23:48:47.917169,"¥ 4 , ; } 7 § »",False
2025-09-03T23:48:49.767697,| i,False
2025-09-03T23:48:50.997019,"¢ "" c. J ~ =.",False
2025-09-03T23:48:51.735001,: » F,False
2025-09-03T23:48:52.419648,i | ; 4 »,False
2025-09-03T23:48:53.054450,"L i q ¥ + 2 , Se",False
2025-09-03T23:48:54.027284,is |,False
2025-09-03T23:48:54.561336,&.,False
2025-09-03T23:48:55.059727,,False
2025-09-03T23:48:55.558866,—_— if —,False
2025-09-03T23:48:56.152742,,False
2025-09-03T23:48:56.602444,"ae, :",False
2025-09-03T23:48:57.094373,y * 7 4 5 | 4,False
2025-09-03T23:48:57.564603,,False
2025-09-03T23:48:58.324787,bi,False
2025-09-03T23:48:58.758524,E fi y 4 a ¥,False
2025-09-03T23:48:59.250479,", a § al “a ; shor gh i #* 4 ‘ee pM,",False
2025-09-03T23:48:59.792920,ey ce,False
2025-09-03T23:49:00.451699,". : - 4 { | WS ; Ry iv 14 Nae’ “i 4 i: ""we ¥ ee e ‘ i) , . a >",False
2025-09-03T23:49:01.120312,i be ~~ | Se L mie we ey i] Nee u's r,False
2025-09-03T23:49:01.711443,t A : e y Ww | am Vv: s,False
2025-09-03T23:49:02.584183,"; t ' "" maz ‘ / wat 7 3 LV Vv ” a \ ay, ~ 7 oa oe ‘ yy e",False
2025-09-03T23:49:03.207343,( : ey c=e ; ae ad = re ; QA : Val N¢@ i ~,False
2025-09-03T23:49:03.788899,". Q » ‘ = M f LA, : S|",False
2025-09-03T23:49:04.363725,.] . ~~ = Ps : a — ws,False
2025-09-03T23:49:04.966418,"t ~W/ Y= ef i Na fe > s £ fa Py mw ff - Y : i ay - Le, a .",False
2025-09-03T23:49:05.780645,% i : Le . f 3 = 4 p? | Viv a | me r | a 4 We = — <a,False
2025-09-03T23:49:06.412490,i ‘ » | le Vo -f | Von) es,False
2025-09-03T23:49:07.109470,""" i i) bd : a i ~~ F ” Es ne, v ""] of |. fe Nadi =",False
2025-09-03T23:49:07.699193,", ey ‘ a ’ , f o niles .",False
2025-09-03T23:49:08.375910,\ 4 ss “w ’ OR ¥ & cane al ry} vt Sj ae “5 ‘,False
2025-09-03T23:49:09.016594,| ‘ ' 2 q Bs z 5 1 = F } Vi vy E |,False
2025-09-03T23:49:09.956064,"t , ry \ io = ie ™ : f vs ie © wl Y #¢ > r yey ey “4 me",False
2025-09-03T23:49:10.571179,t 4. << An - i He io — J :,False
2025-09-03T23:49:11.209619,-{. :* * ys % ~ 2?,False
2025-09-03T23:49:11.991484,* ¢ 1 oe - ee J Ss. 9 ; \ Es,False
2025-09-03T23:49:12.567475,,False
2025-09-03T23:49:13.241025,"2 i: Eg HELLS > Hi — _ 7 3 a,",False
2025-09-03T23:49:13.825109,f 1 | } ’ ¥,False
2025-09-03T23:49:14.468916,n tS eg —_ > : Se = J © f - “ el 4,False
2025-09-03T23:49:15.134420,1 { \ o Sa A 2; \ } & : ” Es ¥ { my a. ne a | ;,False
2025-09-03T23:49:15.737309,~ te,False
2025-09-03T23:49:16.428268,"— ee “a, Ss i 5 oe ' : | { \ é 3 % ae ae { \ f, ‘ ‘ S SS ee = nen =o",False
2025-09-03T23:49:16.999276,|,False
2025-09-03T23:49:17.650316,Hy { \ 4 £,False
2025-09-03T23:49:18.185516,cy a,False
2025-09-03T23:49:18.832572,HELLO Se aale,True
2025-09-03T23:49:20.337941,iy.,False
2025-09-03T23:49:21.062650,He) | Om elie Soci = cae Si ate &,False
2025-09-03T23:49:21.634162,"HELLO iin & 7, fT | | Fi >",True
2025-09-03T23:49:22.062344,HELLO ers G | ace. | } 3,True
2025-09-03T23:49:22.539914,RELL G oi,False
2025-09-03T23:49:23.100570,"HE CLS AB a , eet ee ; = > { \ \ 2",False
2025-09-03T23:49:23.748297,HELLO 2;,True
2025-09-03T23:49:24.280581,". 3 iw, oe t ey",False
2025-09-03T23:49:24.972353,"i rk A | ) : eee = ’ ‘are 3 : ; I ay ve 3 | _—, Zz < i _ er — SS",False
2025-09-03T23:49:25.604782,"¥ % : : % . a y | ; 4 ta ; a of ""i 4 = ee pan Eas _",False
2025-09-03T23:49:26.227237,ms R y of Vey £ (4 / iM” ot c os sal,False
2025-09-03T23:49:26.842725,"i ‘ ‘ % "" ¢h | ae o n= Me ’ a af ‘) . aw id ¥ . } A, a! ae aA Tall 4° q ~~ ng v i _ 1 ? VJ SS eS",False
2025-09-03T23:49:27.418281,i 4 +f tw \ ' % “¥ ‘y att,False
2025-09-03T23:49:27.953781,: . il a,False
2025-09-03T23:49:28.460260,;,False
2025-09-03T23:49:29.165066,Y,False
2025-09-03T23:49:30.225914,£ |,False
2025-09-03T23:49:31.162943,a,False
2025-09-03T23:49:31.802382,“ i . ¥ of ‘,False
2025-09-03T23:49:32.613817,""" a Zs",False
2025-09-03T23:49:33.461302,2 |,False
2025-09-03T23:49:34.213193,"wo =a, : ay j * “* i a t",False
2025-09-03T23:49:35.078217,"se 7. ,",False
2025-09-03T23:49:35.618094,"- , & t .",False
2025-09-03T23:49:36.110897,,False
2025-09-03T23:49:36.838712,,False
2025-09-03T23:49:37.873187,ft |,False
2025-09-03T23:49:38.535646,", al . ra ; af"" 1",False
2025-09-03T23:49:39.146928,,False
2025-09-03T23:49:40.070992,cf x f,False
2025-09-03T23:49:41.239912,£ |,False
2025-09-03T23:49:41.979878,-— + 7 = 7 on,False
2025-09-03T23:49:42.906046,2 |,False
2025-09-03T23:49:43.345839,,False
2025-09-03T23:49:44.108370,iS |,False
2025-09-03T23:49:45.219281,2,False
2025-09-03T23:49:45.989661,2 |,False
2025-09-03T23:49:46.865775,i,False
2025-09-03T23:49:47.856904,| 7”. se :,False
2025-09-03T23:49:48.716646,2 |,False
2025-09-03T23:49:49.308226,a: ¥ ~ * % :,False
2025-09-03T23:49:50.054696,is ' i,False
2025-09-03T23:49:51.142844,ie |,False
2025-09-03T23:49:52.200235,2 |,False
2025-09-03T23:49:53.135079,\@ |,False
2025-09-03T23:49:53.880629,QC =~ : _.,False
2025-09-03T23:49:54.731202,fe |,False
2025-09-03T23:49:55.647472,2 |,False
2025-09-03T23:49:56.468123,Lo |,False
2025-09-03T23:49:57.607665,Le |,False
2025-09-03T23:49:58.475854,Le |,False
2025-09-03T23:49:59.446990,Le |,False
2025-09-03T23:50:00.268048,@ |,False
2025-09-03T23:50:01.109943,e |,False
2025-09-03T23:50:02.105803,2 |,False
2025-09-03T23:50:03.008786,2 |,False
2025-09-03T23:50:03.952415,2 |,False
2025-09-03T23:50:04.804187,ie,False
2025-09-03T23:50:05.892294,ie i,False
2025-09-03T23:50:06.810352,io,False
2025-09-03T23:50:07.815203,ie,False
2025-09-03T23:50:08.766609,iS,False
2025-09-03T23:50:09.825981,ie,False
2025-09-03T23:50:10.687097,iS,False
2025-09-03T23:50:11.688575,i. |,False
2025-09-03T23:50:12.548086,iS,False
2025-09-03T23:50:13.686107,S|,False
2025-09-03T23:50:14.585783,eS,False
2025-09-03T23:50:15.487706,se,False
2025-09-03T23:50:16.277607,i.,False
2025-09-03T23:50:17.182534,SC,False
2025-09-03T23:50:18.069475,SC,False
2025-09-03T23:50:19.027532,Sl,False
2025-09-03T23:50:20.003733,iS,False
2025-09-03T23:50:20.907351,S|,False
2025-09-03T23:50:21.802495,si,False
2025-09-03T23:50:22.840016,2,False
2025-09-03T23:50:23.808118,se,False
2025-09-03T23:50:24.858830,se,False
2025-09-03T23:50:25.814539,se,False
2025-09-03T23:50:26.826729,SS,False
2025-09-03T23:50:27.894310,J |,False
2025-09-03T23:50:28.799340,,False
2025-09-03T23:50:29.880914,2 |,False
2025-09-03T23:50:30.727224,2,False
2025-09-03T23:50:31.379523,,False
2025-09-03T23:50:32.464115,ry ia e e,False
2025-09-03T23:50:33.576682,- “ :,False
2025-09-03T23:50:35.110330,2 |,False
2025-09-03T23:50:35.774649,’ e,False
2025-09-03T23:50:36.736610,2,False
2025-09-03T23:50:37.563354,,False
2025-09-03T23:50:38.636186,S |,False
2025-09-03T23:50:39.500856,,False
2025-09-03T23:50:40.506044,a. |,False
2025-09-03T23:50:41.491281,ft |,False
2025-09-03T23:50:42.286328,~~ t : . B & = 3 » - -w,False
2025-09-03T23:50:42.970448,in,False
2025-09-03T23:50:43.982658,"-_- = : ~ j - ee tes _*% : nis, a a aie Pg",False
2025-09-03T23:50:45.191975,ff |,False
2025-09-03T23:50:46.441873,Sf |,False
2025-09-03T23:50:47.363074,— ty ’ oe sea a ae ; ae ae ol ] ~ iia ed tal oe a *,False
2025-09-03T23:50:48.294483,—,False
2025-09-03T23:50:49.290416,;,False
2025-09-03T23:50:50.169894,"*, — ~ sie — _ ie ~",False
2025-09-03T23:50:50.962227,a ae = ’ ra —y } ee,False
2025-09-03T23:50:51.780753,we ae . os. t * _——,False
2025-09-03T23:50:52.470963,% . —— 4 » ee,False
2025-09-03T23:50:53.237457,i : : <l < pan | f =,False
2025-09-03T23:50:54.018098,"i anit: oor — i 1 on ‘ a ,",False
2025-09-03T23:50:54.718900,i ap —>,False
2025-09-03T23:50:55.898959,‘ as = 4 7s.,False
2025-09-03T23:50:56.533377,"<a Bi = *~ aa , Se ete",False
2025-09-03T23:50:57.365596,aa Pi ® Se . aa,False
2025-09-03T23:50:58.083416,es a eS ),False
2025-09-03T23:50:58.696884,=,False
2025-09-03T23:50:59.436275,"P, — ia i * = 3",False
2025-09-03T23:51:00.175104,a “ae — ——_ :,False
2025-09-03T23:51:00.903454,‘ 7s,False
2025-09-03T23:51:01.672137,2 ~~ —_— it oS > A ‘ ’ a Tete,False
2025-09-03T23:51:02.448075,- ena —e } : ce = =,False
2025-09-03T23:51:03.175775,"| # Br. f= . ,",False
2025-09-03T23:51:03.999350,z a — F aa v J,False
2025-09-03T23:51:04.718970,: = rin F Es,False
2025-09-03T23:51:05.714201,Le,False
2025-09-03T23:51:06.373827,ee p _— a .,False
2025-09-03T23:51:07.189273,= ’ — : Se —_— pe ye Be en ae ote,False
2025-09-03T23:51:07.982046,na a — =—2 — : | j eas.. _ -,False
2025-09-03T23:51:08.713187,,False
2025-09-03T23:51:09.469271,a ‘See _ an ; a,False
2025-09-03T23:51:10.188519,os ae My ba : 4,False
2025-09-03T23:51:10.870389,i 3 = Nas z 4,False
2025-09-03T23:51:11.649787,= — es au > - haa a,False
2025-09-03T23:51:12.522265,: — fia =  — “ =,False
2025-09-03T23:51:13.508151,* of ri — 4,False
2025-09-03T23:51:14.239406,iad 24 P all —_ a = ed vy,False
2025-09-03T23:51:15.038413,+ bs io 4 _ ————,False
2025-09-03T23:51:15.951664,: 7 = —_— has i A ' . ae a ne,False
2025-09-03T23:51:16.714897,be =z = = ™ . =e : | =,False
2025-09-03T23:51:17.549495,"Tah F < é — SS , as y le eS",False
2025-09-03T23:51:18.247231,<i i a ‘ J a”,False
2025-09-03T23:51:18.951349,eer: ; “,False
2025-09-03T23:51:19.667505,"= -"" > “4 F =",False
2025-09-03T23:51:20.363837,"= a i oe "" —— ae, . om",False
2025-09-03T23:51:21.169186,+ ge ae = —y ' Ste x fe 2,False
2025-09-03T23:51:21.896822,aos es 4,False
2025-09-03T23:51:22.710016,,False
2025-09-03T23:51:23.667095,at a _ fo - => 4,False
2025-09-03T23:51:24.294559,"as , - oo:",False
2025-09-03T23:51:25.056842,roe at a } =,False
2025-09-03T23:51:25.793572,ae Wie 3 ‘,False
2025-09-03T23:51:26.473569,i — : ¢ =a k ‘,False
2025-09-03T23:51:27.409714,a a — ae a d ‘ ss _ stig il,False
2025-09-03T23:51:28.062636,= = a ' ; ees,False
2025-09-03T23:51:29.103646,isi ‘a Bor = oa 4 - 7 3 {,False
2025-09-03T23:51:29.819267,a : f e ae . _ od ae,False
2025-09-03T23:51:30.557465,: = a = ‘ = es,False
2025-09-03T23:51:31.285615,* = — * an 4 ee . : 4 oe,False
2025-09-03T23:51:31.983367,"* Ee, . a: iced",False
2025-09-03T23:51:32.866445,"E = — cies . ce a <,",False
2025-09-03T23:51:33.673515,: a aa ’ “ —S ae a,False
2025-09-03T23:51:34.469764,= ’ - ea -,False
2025-09-03T23:51:35.318567,,False
2025-09-03T23:51:36.506523,nm = : = 2 Be ati > =e : d a,False
2025-09-03T23:51:37.937308,= es a * i oo ee 4,False
2025-09-03T23:51:39.228797,Re i ’,False
2025-09-03T23:51:40.044563,"f ” ae a 4 [ae ' ""ea eS ak as ae ™ a",False
2025-09-03T23:51:41.214759,"a ss % ig ~~ <= ; —— """,False
2025-09-03T23:51:42.048449,ee F 4 =,False
2025-09-03T23:51:43.161787,= — ae = aa \ a ts ” ” ”,False
2025-09-03T23:51:44.008671,"iad , * el ——— :",False
2025-09-03T23:51:44.774742,4 =e - = :,False
2025-09-03T23:51:45.556073,"pai x =a : a , SS ae",False
2025-09-03T23:51:46.460340,Be: i j i eae. be P 4 ee » a val 4 ae = wien s a,False
2025-09-03T23:51:47.240549,P — —,False
2025-09-03T23:51:48.020317,oe iy 7 re ae = Daa”,False
2025-09-03T23:51:48.751818,<i 7 ‘ a a bh i ? Fo oF ps,False
2025-09-03T23:51:49.455913,vail = = eG a,False
2025-09-03T23:51:50.371901,z = = 3 = 2 = ae oo ae e,False
2025-09-03T23:51:51.204126,‘> ed aeeale SSS ee a,False
2025-09-03T23:51:52.085002,Pt ae <a = a i,False
2025-09-03T23:51:52.914016,"5 Pe “= — os © ,",False
2025-09-03T23:51:53.709652,sa = = ’ . si at a,False
2025-09-03T23:51:54.648826,"oa & & — “Lan } i, . ba a aaa aad Se Pa",False
2025-09-03T23:51:55.387897,Ps ~ <* a ie,False
2025-09-03T23:51:56.158385,— ae ‘ ee es i ' . _—- 7 aie a i Se ee,False
2025-09-03T23:51:56.952160,oe ra = a ea,False
2025-09-03T23:51:57.908294,&,False
2025-09-03T23:51:58.605902,E oe E,False
2025-09-03T23:51:59.281143,= — = \ 3,False
2025-09-03T23:51:59.939851,Ee ™ sua \ . e . 4 eT ae ',False
2025-09-03T23:52:00.692923,"as = ~ ae "" .",False
2025-09-03T23:52:01.626879,oy % a A a — = 1 = aad ; alia =. - “4 er ae — ge ee,False
2025-09-03T23:52:02.421532,"a : 2 ce , —— 4 : ae aa eg. te cs",False
2025-09-03T23:52:03.230404,ae a a = —= > : ‘ eae,False
2025-09-03T23:52:03.935657,a Be ~ a ae,False
2025-09-03T23:52:04.851124,a —_ ad } 7 * aie 4 _ - ee,False
2025-09-03T23:52:05.664931,: _ ae = Donate og . } ee: ooo -_,False
2025-09-03T23:52:06.456026,"{ ie z ~ an 1. is . “""",False
2025-09-03T23:52:07.253274,4 J “4,False
2025-09-03T23:52:07.922001,al ag a ’ s =,False
2025-09-03T23:52:08.913434,= ab er — } peas. - ’ 3 ee: = es,False
2025-09-03T23:52:10.174964,. a aug an — .—_— *,False
2025-09-03T23:52:11.058912,"Be, , cia ~ """,False
2025-09-03T23:52:11.770493,"a “— SS "" == ——— = cual",False
2025-09-03T23:52:12.357166,“4 ae . ee 5 4 a ae . = a oa ; .,False
2025-09-03T23:52:13.099020,ame” as — Sas ; = ie ; ; 2 : = A ae. te bee Sa,False
2025-09-03T23:52:13.775465,ay . za = Dag . > a : aid —,False
2025-09-03T23:52:14.450617,of : “ a ie a od,False
2025-09-03T23:52:15.123386,"ag a x i F, ket a tee",False
2025-09-03T23:52:15.830670,e 22a <5 cm acai eal ae ee,False
2025-09-03T23:52:16.441830,x a - Sa ae a,False
2025-09-03T23:52:17.038864,Bos ae = a i . » ; a,False
2025-09-03T23:52:17.902402,2 any -,False
2025-09-03T23:52:18.833856,"i = — = ae ge ‘ "" i , 4 awa 1% bile",False
2025-09-03T23:52:19.613245,rater j aa % ere,False
2025-09-03T23:52:20.172710,= i Pee Peas) aa,False
2025-09-03T23:52:20.852816,- = — he =,False
2025-09-03T23:52:21.639659,; =e & * ae —_— eS . a ~ 4 a A -,False
2025-09-03T23:52:22.275856,Re * BE. # a» ey ~ J —— _ 3 = 4 = -_,False
2025-09-03T23:52:22.970829,. ee: - a ao a ar oe aie am 5 nga onl,False
2025-09-03T23:52:23.614731,>) * — a § am a 4 ee - a ee :,False
2025-09-03T23:52:24.298897,% - Pe : =a % =i 4 i — = ; . ] : 4 i eer,False
2025-09-03T23:52:25.085289,ae 2 - iP 7 a _— = z,False
2025-09-03T23:52:25.753553,_ xa 2s os os”. nl,False
2025-09-03T23:52:26.312428,pea ine aot i .,False
2025-09-03T23:52:27.008705,= ca an oe od * <a 7,False
2025-09-03T23:52:27.645495,e = 4 Sere q ae “4 Sk ae,False
2025-09-03T23:52:28.265050,"wel i. Ee * —_ Se , a - es = -",False
2025-09-03T23:52:29.010808,a: _~ = let < - ’,False
2025-09-03T23:52:29.786692,ry. ie oa a ss a a “a7 Pg 4,False
2025-09-03T23:52:30.302562,= ~ = »,False
2025-09-03T23:52:30.980025,pa aa a 4 = = a Fi . - ‘ oe a,False
2025-09-03T23:52:31.651089,"4 ,- ied bee 4 } “— E",False
2025-09-03T23:52:32.260065,,False
2025-09-03T23:52:32.942148,vi 5 oy cae #4 A he st = - :,False
2025-09-03T23:52:33.654561,a > os — > ae eer 9,False
2025-09-03T23:52:34.290954,a 4 F ge 7 .,False
2025-09-03T23:52:34.923817,a3,False
2025-09-03T23:52:35.520760,Bs = ee i.) 4,False
2025-09-03T23:52:36.199583,"a 4) Ps a"", —_— a K ‘s sie = - 4 re EP ti a i aS",False
2025-09-03T23:52:36.731888,"+ ey : > ..<—_ """,False
2025-09-03T23:52:37.432905,ae 4 = eee ee “eg ‘ i,False
2025-09-03T23:52:38.032249,= ae oe,False
2025-09-03T23:52:38.698318,_ oa =~ “,False
2025-09-03T23:52:39.310406,: a a,False
2025-09-03T23:52:39.986531,aa aa = — [a = a : =,False
2025-09-03T23:52:40.646204,a —— 4 Spee,False
2025-09-03T23:52:41.286104,"— = ,",False
2025-09-03T23:52:41.845677,"ss a be a xe b= — . ea,",False
2025-09-03T23:52:42.573292,ie a oa .—— : : cee Dice can,False
2025-09-03T23:52:43.202500,a > es,False
2025-09-03T23:52:43.841640,ee ta ie 2 a J,False
2025-09-03T23:52:44.430610,3 fs es = ge,False
2025-09-03T23:52:45.123936,om on ’ a ae - { ge at,False
2025-09-03T23:52:45.851231,a 5 = « . came a) 7 - Ios J re,False
2025-09-03T23:52:46.458686,a Si,False
2025-09-03T23:52:47.031789,<a a = : eS ee A,False
2025-09-03T23:52:47.617698,<a J = ‘,False
2025-09-03T23:52:48.231946,be,False
2025-09-03T23:52:49.187840,- Ba = = ec ——— a “,False
2025-09-03T23:52:49.811365,"+= ¥ eine, *",False
2025-09-03T23:52:50.457709,"fe F sae . = — + , = P",False
2025-09-03T23:52:51.236915,i= 7,False
2025-09-03T23:52:51.949913,"4 ="" — F “ a a ; er ote",False
2025-09-03T23:52:52.517965,,False
2025-09-03T23:52:53.215947,i ull eee ar ‘ =a Be 2 ae ee,False
2025-09-03T23:52:53.854681,EB a a er —_,False
2025-09-03T23:52:54.491900,ae 3 » va : =,False
2025-09-03T23:52:55.114373,a ‘ A . att i,False
2025-09-03T23:52:55.747338,> a —— ae J . ee,False
2025-09-03T23:52:56.427172,a s,False
2025-09-03T23:52:57.060435,E et say = a Poe —— os > a 4 SS a,False
2025-09-03T23:52:57.828276,ae 2 4,False
2025-09-03T23:52:58.676905,ee ee i a,False
2025-09-03T23:52:59.374064,a” a € —a = aa,False
2025-09-03T23:53:00.081281,ef = >. eee st,False
2025-09-03T23:53:00.638101,: = <a =,False
2025-09-03T23:53:01.321080,= ~ 4 — a — %,False
2025-09-03T23:53:01.889819,Pe a = J 4 <2,False
2025-09-03T23:53:02.532341,<ee « » a aa ;,False
2025-09-03T23:53:03.195524,a 4 = ‘. o —,False
2025-09-03T23:53:03.800184,"ES a ,",False
2025-09-03T23:53:04.451461,Ea m uz ee Vj ea,False
2025-09-03T23:53:05.054244,> 7 —_— an 4,False
2025-09-03T23:53:05.786771,"1: H Me ==, — =a  _ 4",False
2025-09-03T23:53:06.426735,a a,False
2025-09-03T23:53:07.086496,ta bam eee ' aa. = | a ie,False
2025-09-03T23:53:07.683377,Pe = ... Sas Pei a,False
2025-09-03T23:53:08.385391,"as "" ag Pa ee ae - 4 ae",False
2025-09-03T23:53:09.004459,"a a ,",False
2025-09-03T23:53:09.647047,a = i a aa ae oe ae a 32 i,False
2025-09-03T23:53:10.279874,= —,False
2025-09-03T23:53:10.967933,_ i. a . +,False
2025-09-03T23:53:11.800506,"= ~ ae _ a eer —_ "" ss",False
2025-09-03T23:53:12.699373,hoa » s ‘ 4 be oats nd are . j + Aa,False
2025-09-03T23:53:13.685393,"ie Fl * ; - , Bs L/ eS am 7",False
2025-09-03T23:53:14.605162,"¢ Ls = 3 —s a cated ; ~ 2) eee eed q Stage eh, hia tg aioe. =",False
2025-09-03T23:53:15.260617,4 ¥ t é. 3 wot Oiled a eee ~ 4,False
2025-09-03T23:53:15.926919,,False
2025-09-03T23:53:16.800225,- = ¢ ;,False
2025-09-03T23:53:17.626689,"& _"" ; i ¢ ’ a",False
2025-09-03T23:53:18.294479,& | * & Yad al ae a 4 * we %,False
2025-09-03T23:53:18.933246,fe r »,False
2025-09-03T23:53:19.718215,\ . » ; ' “a ” E,False
2025-09-03T23:53:20.796785,@ |,False
2025-09-03T23:53:21.433857,"® -""",False
2025-09-03T23:53:22.129546,',False
2025-09-03T23:53:22.713162,,False
2025-09-03T23:53:23.435560,@¢ \,False
2025-09-03T23:53:24.141048,' @,False
2025-09-03T23:53:25.130071,,False
2025-09-03T23:53:26.285744,@ |,False
2025-09-03T23:53:27.202263,ie 70 — oe % : ' er a _— * a ge -,False
2025-09-03T23:53:27.824699,,False
2025-09-03T23:53:28.673614,", i. - * 1 3 _ on. = a E.",False
2025-09-03T23:53:29.457054,a es a ee 4 1S a — ae,False
2025-09-03T23:53:30.211961,"‘a ‘ x 7 ——"" J en i ces ;",False
2025-09-03T23:53:31.042261,é ms ws.,False
2025-09-03T23:53:31.807307,"= > a, an laa BS",False
2025-09-03T23:53:32.605720,| «,False
2025-09-03T23:53:33.708060,io = J ae ‘. ae ae a,False
2025-09-03T23:53:34.559633,= on | =,False
2025-09-03T23:53:35.159353,a ae a = EP ;,False
2025-09-03T23:53:35.961532,es a A — d ss ;,False
2025-09-03T23:53:36.788234,"a4 ca _— "" . 4 Ses. a Is",False
2025-09-03T23:53:37.436609,a bap = <a q vee a waa,False
2025-09-03T23:53:38.241798,* a _ iM — p ae = = ee:,False
2025-09-03T23:53:38.956031,= % so E,False
2025-09-03T23:53:39.752951,ms = 4,False
2025-09-03T23:53:40.548156,oe ee ._—— | =e eit. ae sia,False
2025-09-03T23:53:41.385592,ae g te. — =e,False
2025-09-03T23:53:42.154251,= a = - a mgr,False
2025-09-03T23:53:42.900518,"- ae ie eed ae, i _ a é",False
2025-09-03T23:53:43.683309,: a =.,False
2025-09-03T23:53:44.542266,a - ie sd . ss,False
2025-09-03T23:53:45.492545,Bi j we | : a = = —_— = ‘ =a “i 2 a ——_,False
2025-09-03T23:53:46.255491,; a,False
2025-09-03T23:53:47.026205,"i , E — a. 1",False
2025-09-03T23:53:47.959288,", a 2s , ia =— 7 ae",False
2025-09-03T23:53:48.707704,Pa aie == ™,False
2025-09-03T23:53:49.513609,S “ b 2:,False
2025-09-03T23:53:50.335808,= x a rie 5 a a,False
2025-09-03T23:53:51.104656,a =,False
2025-09-03T23:53:51.947015,ss i —_ = A — -,False
2025-09-03T23:53:52.841613,a =F < — * ies Be set,False
2025-09-03T23:53:53.639508,a er. <2 j i _———ae,False
2025-09-03T23:53:54.454797,_* a > a . Moat =i oe : <a | ee = i ig >,False
2025-09-03T23:53:55.203735,<j aed a am : bs oa ;,False
2025-09-03T23:53:56.032895,"ee = a, eee.",False
2025-09-03T23:53:56.761779,a 2 a aaa — ; A =,False
2025-09-03T23:53:57.638868,Z f ‘= <= aire Be : — a,False
2025-09-03T23:53:58.414106,g A i: — ea Sik: a ’ ee es ii ave :,False
2025-09-03T23:53:59.233981,. : = \i—— ’,False
2025-09-03T23:54:00.040626,= q ity ; Se ut An aa > a  —,False
2025-09-03T23:54:01.019740,3 a ee =a = i | a,False
2025-09-03T23:54:01.897756,; m eu no 4q es od ” eal,False
2025-09-03T23:54:02.600822,"ts ral ei. ,",False
2025-09-03T23:54:03.262577,= 2 2. itl,False
2025-09-03T23:54:04.031619,; Pe Je x = —— =,False
2025-09-03T23:54:04.776309,= — = £4 1,False
2025-09-03T23:54:05.480899,es 4,False
2025-09-03T23:54:06.341819,“Se a i a _ ; | ee ae a an,False
2025-09-03T23:54:07.067906,i Bees J,False
2025-09-03T23:54:07.863284,oe 5 ¥ “= ‘ art,False
2025-09-03T23:54:08.588006,¢ : — Be — : = ' ot - i r,False
2025-09-03T23:54:09.339493,or ae,False
2025-09-03T23:54:10.050818,7 by: eS at - es,False
2025-09-03T23:54:10.796837,— 7 ces 1_— fi a “ bs,False
2025-09-03T23:54:11.594282,; a . 7 en,False
2025-09-03T23:54:12.307324,é — = =,False
2025-09-03T23:54:13.155889,‘ ; a + wee = pe 4 ar 7 sal,False
2025-09-03T23:54:14.109357,id - ~ S as 7a 4 ” = ; ae > Dae,False
2025-09-03T23:54:14.806936,. + ¥ i],False
2025-09-04T00:04:20.589363,,False
2025-09-04T00:04:21.472669,+ i “— = i : oa a = 2 AS ies =,False
2025-09-04T00:04:22.064082,q,False
2025-09-04T00:04:22.747109,= q aii eat 4 Se,False
